"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"2009",103,1131697867,1357118200861892608,1612397167,"rmoen24","First wave of ⁦@NB_Baseball⁩ ⁦@Program15BB⁩ ⁦@ftrstarsseries⁩ Underclass and National Combine invites have gone out. Looking forward to these groups #WeGotNow https://t.co/YDEqaadsAe","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""_JeremyBooth"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357067309655949312,"First wave of ⁦@NB_Baseball⁩ ⁦@Program15BB⁩ ⁦@ftrstarsseries⁩ Underclass and National Combine invites have gone out. Looking forward to these groups #WeGotNow https://t.co/YDEqaadsAe",1612385034,"Twitter for iPhone",57,6,140488570,"_JeremyBooth","Jeremy Booth",16317,1684,48959,"Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/rmoen24/status/1357118200861892609","Robbie Moen","","",NA,FALSE,152,361,0,2035,4136,1359481509,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,NA
"2010",104,388583974,1358538609096355840,1612735819,"dirtbag_swag","Pitching there and getting paid to do it. Doesn’t happen without @dirtbag_swag in the trenches to send him our way @NB_Baseball @Program15BB @ftrstarsseries 👇🏽#WeGotNow https://t.co/JCaXwmFW2H https://t.co/KCNRkyNgNV","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""388583974"")","c(""_JeremyBooth"", ""dirtbag_swag"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358518435140009984,"Pitching there and getting paid to do it. Doesn’t happen without @dirtbag_swag in the trenches to send him our way @NB_Baseball @Program15BB @ftrstarsseries 👇🏽#WeGotNow https://t.co/JCaXwmFW2H https://t.co/KCNRkyNgNV",1612731009,"Twitter for iPhone",11,1,140488570,"_JeremyBooth","Jeremy Booth",16317,1684,48959,"Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/dirtbag_swag/status/1358538609096355840","Dirtbags Baseball","Dirtbags HQ","2016 & 2010 WWBA Jupiter Champs * 32 Big Leaguers * 247 MLB Draft Picks * Over 1300 College Signees *Nat'l Champion Program Since 2002 * DeMarini #PlatinumSquad","https://t.co/LtvOhRUCnK",FALSE,10071,995,32,6735,4387,1318293005,FALSE,"https://t.co/LtvOhRUCnK","http://www.TheDirtbags.com",NA,"https://pbs.twimg.com/profile_banners/388583974/1607385739","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1072620362897215488/hHr3iDu9_normal.jpg",NA,NA
"2011",105,1176094399270461440,1358483740087959552,1612722737,"only1tyman","Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3","Twitter for iPhone",124,NA,NA,NA,FALSE,TRUE,0,320,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg","https://t.co/UD7a1s6Oz3","https://twitter.com/NBA/status/1357865332694806530/photo/1","photo","c(""http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg"", ""http://pbs.twimg.com/media/EtgbUpIVgAEj2je.jpg"")","c(""https://t.co/UD7a1s6Oz3"", ""https://t.co/UD7a1s6Oz3"")","c(""https://twitter.com/NBA/status/1357865332694806530/photo/1"", ""https://twitter.com/NBA/status/1357865332694806530/photo/1"")",NA,"c(""19923144"", ""1042043028922425344"")","c(""NBA"", ""newbalancehoops"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357865332694806528,"Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3",1612575297,"Twitter for iPhone",3041,320,19923144,"NBA","NBA",32288307,1827,269557,"","Tuesday on TNT - 7:30pm/et: HOU@NOP | 10:00pm/et: BOS@UTA",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/only1tyman/status/1358483740087959554","_1ty_","India","RIP DAD 🖤","https://t.co/s3fUVHEDPn",FALSE,806,800,1,8077,3544,1569237740,FALSE,"https://t.co/s3fUVHEDPn","https://share.cloutearn.co/Tyquan4321",NA,"https://pbs.twimg.com/profile_banners/1176094399270461441/1600967204",NA,"http://pbs.twimg.com/profile_images/1298221600098193409/ZDc0Finh_normal.jpg",NA,NA
"2012",106,423073059,1358482796289921024,1612722512,"_brandooo","Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3","Twitter for iPhone",124,NA,NA,NA,FALSE,TRUE,0,320,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg","https://t.co/UD7a1s6Oz3","https://twitter.com/NBA/status/1357865332694806530/photo/1","photo","c(""http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg"", ""http://pbs.twimg.com/media/EtgbUpIVgAEj2je.jpg"")","c(""https://t.co/UD7a1s6Oz3"", ""https://t.co/UD7a1s6Oz3"")","c(""https://twitter.com/NBA/status/1357865332694806530/photo/1"", ""https://twitter.com/NBA/status/1357865332694806530/photo/1"")",NA,"c(""19923144"", ""1042043028922425344"")","c(""NBA"", ""newbalancehoops"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357865332694806528,"Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3",1612575297,"Twitter for iPhone",3041,320,19923144,"NBA","NBA",32288307,1827,269557,"","Tuesday on TNT - 7:30pm/et: HOU@NOP | 10:00pm/et: BOS@UTA",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/_brandooo/status/1358482796289921030","Saints ⚜️","N⚡️E","i Motivate Myself #CardoWorld #Porky4Eva🕊#chuckBlow👼🏽",NA,FALSE,1543,792,3,38081,1896,1322445326,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/423073059/1612475033","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1357443785400193025/drHfRv8__normal.jpg",NA,NA
"2013",107,1202018058740674560,1358474459859087360,1612720525,"sunitachoprausa","Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3","Twitter Web App",124,NA,NA,NA,FALSE,TRUE,0,320,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg","https://t.co/UD7a1s6Oz3","https://twitter.com/NBA/status/1357865332694806530/photo/1","photo","c(""http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg"", ""http://pbs.twimg.com/media/EtgbUpIVgAEj2je.jpg"")","c(""https://t.co/UD7a1s6Oz3"", ""https://t.co/UD7a1s6Oz3"")","c(""https://twitter.com/NBA/status/1357865332694806530/photo/1"", ""https://twitter.com/NBA/status/1357865332694806530/photo/1"")",NA,"c(""19923144"", ""1042043028922425344"")","c(""NBA"", ""newbalancehoops"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357865332694806528,"Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3",1612575297,"Twitter for iPhone",3041,320,19923144,"NBA","NBA",32288307,1827,269557,"","Tuesday on TNT - 7:30pm/et: HOU@NOP | 10:00pm/et: BOS@UTA",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/sunitachoprausa/status/1358474459859087361","NCTAXCPA - USA","Morrisville North Carolina","CEO-NCTAXCPA In {NorthCarolina/USA}
Certified Public Accountant 
Contract & Project Base 
Drop Msg @NCTAXCPA-site 4 Business
Born & Raised in USA-Proud American","https://t.co/y64B93sK9Z",FALSE,3255,527,0,8397,7547,1575418426,FALSE,"https://t.co/y64B93sK9Z","http://www.kingjaychauhan.com",NA,"https://pbs.twimg.com/profile_banners/1202018058740674560/1612640669",NA,"http://pbs.twimg.com/profile_images/1358140138816159744/aG_TpTS0_normal.jpg",NA,NA
"2014",108,904905099243225088,1358472294293643264,1612720008,"s_rand34","Good group of players here. AZ will be well represented with these cats joining @AZ_Athletics and @DingerTeam @ChadMoellerMLB in Lake Charles at @NB_Baseball @Program15BB @ftrstarsseries National Championships #WeGotNow https://t.co/D8mpdm5O5z","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""1603731781"", ""1057484092734758918"")","c(""_JeremyBooth"", ""AZ_Athletics"", ""DingerTeam"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358159828850520064,"Good group of players here. AZ will be well represented with these cats joining @AZ_Athletics and @DingerTeam @ChadMoellerMLB in Lake Charles at @NB_Baseball @Program15BB @ftrstarsseries National Championships #WeGotNow https://t.co/D8mpdm5O5z",1612645511,"Twitter for iPhone",13,6,140488570,"_JeremyBooth","Jeremy Booth",16317,1684,48959,"Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/s_rand34/status/1358472294293643265","Stephen R","Scottsdale, AZ","You possess the strongest weapon ever created right between your ears! Cool thing is that it never runs out of ammunition... How you use it is up to you now....",NA,FALSE,307,229,0,1589,2535,1504581162,FALSE,NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/911980748239929345/odQu8u11_normal.jpg",NA,NA
"2015",109,1018861255971561472,1358471018663337984,1612719704,"MW_Marlins_Nat","@FairfieldMarlin @ftrstarsseries Always a great day with you guys. Appreciate all you do. See you next week #WeGotNow","Twitter for iPhone",135,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""937287434"", ""768995960643084292"")","c(""_JeremyBooth"", ""FairfieldMarlin"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358245881703788544,"@FairfieldMarlin @ftrstarsseries Always a great day with you guys. Appreciate all you do. See you next week #WeGotNow",1612666027,"Twitter for iPhone",13,3,140488570,"_JeremyBooth","Jeremy Booth",16317,1684,48959,"Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/MW_Marlins_Nat/status/1358471018663337985","Midwest Marlins National (Gray)","Columbus, OH","Official Twitter account of Midwest Marlins National under Head Coach Travis Gray. 14U (2025) Team for 2020-2021 season","https://t.co/rWrqhWqScr",FALSE,276,649,1,316,802,1531750427,FALSE,"https://t.co/rWrqhWqScr","https://www.midwestmarlinsbaseball.com",NA,"https://pbs.twimg.com/profile_banners/1018861255971561474/1610499377",NA,"http://pbs.twimg.com/profile_images/1349158283043622912/aFm1BhhD_normal.jpg",NA,NA
"2016",110,3228560731,1358461714149367808,1612717486,"tyler_lejeune","Wake up.

Compete. 

Repeat. 

#WeGotNow https://t.co/2uJlaXhCfK","Twitter for iPhone",82,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/EtoiRHtXEAcIyJ8.jpg","https://t.co/2uJlaXhCfK","https://twitter.com/_JeremyBooth/status/1358435918747754502/photo/1","photo","http://pbs.twimg.com/media/EtoiRHtXEAcIyJ8.jpg","https://t.co/2uJlaXhCfK","https://twitter.com/_JeremyBooth/status/1358435918747754502/photo/1",NA,"140488570","_JeremyBooth","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358435918747754496,"Wake up.

Compete. 

Repeat. 

#WeGotNow https://t.co/2uJlaXhCfK",1612711336,"Twitter for iPhone",74,7,140488570,"_JeremyBooth","Jeremy Booth",16317,1684,48959,"Earth ","Husband to @_reneebooth. President and CEO @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/tyler_lejeune/status/1358461714149367811","Tyler Simon Lejeune","","@LSUbaseball commit 🐯",NA,FALSE,559,567,0,287,4337,1432773354,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1154731164688617472/7ixDjZbh_normal.jpg",NA,NA
"2017",111,1328413895049031680,1358405488359198720,1612704081,"Kingdxmbookclub","Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3","Twitter for iPhone",124,NA,NA,NA,FALSE,TRUE,0,320,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg","https://t.co/UD7a1s6Oz3","https://twitter.com/NBA/status/1357865332694806530/photo/1","photo","c(""http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg"", ""http://pbs.twimg.com/media/EtgbUpIVgAEj2je.jpg"")","c(""https://t.co/UD7a1s6Oz3"", ""https://t.co/UD7a1s6Oz3"")","c(""https://twitter.com/NBA/status/1357865332694806530/photo/1"", ""https://twitter.com/NBA/status/1357865332694806530/photo/1"")",NA,"c(""19923144"", ""1042043028922425344"")","c(""NBA"", ""newbalancehoops"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357865332694806528,"Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3",1612575297,"Twitter for iPhone",3041,320,19923144,"NBA","NBA",32288307,1827,269557,"","Tuesday on TNT - 7:30pm/et: HOU@NOP | 10:00pm/et: BOS@UTA",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Kingdxmbookclub/status/1358405488359198721","Kingdxmbooks","","Read. Write. Follow The Author",NA,FALSE,66,54,1,6901,6136,1605553547,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1328413895049031680/1605731958",NA,"http://pbs.twimg.com/profile_images/1328415595872784388/k6UUgbCK_normal.jpg",NA,NA
"2018",112,33663716,1358327941768298496,1612685592,"chrisbalestrini","Taking on some of the 🌎 best next Saturday on Staten Island @jastaehli in the 2-Mile. Making the most of race opportunities in the only Gold stop on @WorldAthletics indoor tour in NA. More #TeamNB 🇨🇦 at @NBIndoorGP posted soon. @CanadianRunning @iRunNation @theXCorg #WeGotNow https://t.co/TaWX0QjEVa","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""44660769"", ""4595105246"")","c(""davidkorell"", ""jastaehli"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358032079586553856,"Taking on some of the 🌎 best next Saturday on Staten Island @jastaehli in the 2-Mile. Making the most of race opportunities in the only Gold stop on @WorldAthletics indoor tour in NA. More #TeamNB 🇨🇦 at @NBIndoorGP posted soon. @CanadianRunning @iRunNation @theXCorg #WeGotNow https://t.co/TaWX0QjEVa",1612615053,"Twitter for iPhone",12,3,44660769,"davidkorell","Dave Korell",591,888,1204,"Guelph, ON","Category Manager, Performance for Canada 🇨🇦 at New Balance Athletics, Inc. 👟",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/chrisbalestrini/status/1358327941768298503","Chris Balestrini","London Ontario, Canada","MD-PhD Candidate - Western University - New Balance Canada Athlete","https://t.co/p9fJeFyNne",FALSE,429,289,11,1230,937,1240261640,FALSE,"https://t.co/p9fJeFyNne","http://www.runlife.ca",NA,"https://pbs.twimg.com/profile_banners/33663716/1522173951","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1256299922313355264/fcUU9Vqp_normal.jpg",NA,NA
"2019",113,214679200,1358301228275363840,1612679223,"Solo13Dolo","Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3","Twitter for iPhone",124,NA,NA,NA,FALSE,TRUE,0,320,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg","https://t.co/UD7a1s6Oz3","https://twitter.com/NBA/status/1357865332694806530/photo/1","photo","c(""http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg"", ""http://pbs.twimg.com/media/EtgbUpIVgAEj2je.jpg"")","c(""https://t.co/UD7a1s6Oz3"", ""https://t.co/UD7a1s6Oz3"")","c(""https://twitter.com/NBA/status/1357865332694806530/photo/1"", ""https://twitter.com/NBA/status/1357865332694806530/photo/1"")",NA,"c(""19923144"", ""1042043028922425344"")","c(""NBA"", ""newbalancehoops"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357865332694806528,"Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3",1612575297,"Twitter for iPhone",3041,320,19923144,"NBA","NBA",32288307,1827,269557,"","Tuesday on TNT - 7:30pm/et: HOU@NOP | 10:00pm/et: BOS@UTA",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Solo13Dolo/status/1358301228275363840","Solo","Camden new jersey","",NA,FALSE,461,239,1,19614,694,1289519815,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/214679200/1580180130","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1322422227657134080/WCwp_p7e_normal.jpg",NA,NA
"2020",114,3218777672,1358287892175593472,1612676043,"JordynNdJozie","Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3","Twitter for iPhone",124,NA,NA,NA,FALSE,TRUE,0,320,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg","https://t.co/UD7a1s6Oz3","https://twitter.com/NBA/status/1357865332694806530/photo/1","photo","c(""http://pbs.twimg.com/media/EtgbUpGUUAAESJ3.jpg"", ""http://pbs.twimg.com/media/EtgbUpIVgAEj2je.jpg"")","c(""https://t.co/UD7a1s6Oz3"", ""https://t.co/UD7a1s6Oz3"")","c(""https://twitter.com/NBA/status/1357865332694806530/photo/1"", ""https://twitter.com/NBA/status/1357865332694806530/photo/1"")",NA,"c(""19923144"", ""1042043028922425344"")","c(""NBA"", ""newbalancehoops"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357865332694806528,"Kawhi Leonard arrives for ESPN action in the New Balance 993!

@newbalancehoops x #WeGotNow https://t.co/UD7a1s6Oz3",1612575297,"Twitter for iPhone",3041,320,19923144,"NBA","NBA",32288307,1827,269557,"","Tuesday on TNT - 7:30pm/et: HOU@NOP | 10:00pm/et: BOS@UTA",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JordynNdJozie/status/1358287892175593473","LongLiveDowlo","Jordyn’s World ","#6Deuce #HTTR #RipDowlo",NA,FALSE,74,50,9,25196,13783,1431911092,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/3218777672/1588888812","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1357344571982680066/G7RdD4Tl_normal.jpg",NA,NA
